employee_id,age,department,role,region,education_level,years_worked,attendance_percent,training_hours,promotions,tasks_completed,project_success_rate,manager_rating,peer_rating,salary,performance_score
10182,32,Finance,Junior,South,Bachelor,9,89.97564283523245,51.37693063836319,1,169.5367421697939,1.0,5.0,5.0,59409.98227111611,4.43
10183,37,Operations,Senior,North,Bachelor,12,87.46783061049015,34.130417900237155,2,237.84560571446897,1.0,4.96538427750135,4.903075432788731,82926.94586598317,4.39
10184,54,Operations,Senior,North,Bachelor,33,91.10128039348052,52.938176908147256,5,579.8337784658595,1.0,5.0,5.0,119558.61074542932,5.0
10185,30,Sales,Senior,East,Bachelor,8,96.30008485804363,32.24517351315586,1,127.42141799264395,1.0,5.0,5.0,85080.86549185112,4.38
10186,27,HR,Manager,East,Master,6,91.9829482494245,31.24867610195479,0,95.59202236923642,1.0,4.800443437779997,4.611607233791744,103833.498790891,4.19
10187,37,IT,Senior,South,Bachelor,16,95.43765701903781,32.17458713673555,2,348.4461798447005,1.0,4.9709369818432,4.4566357240631636,94101.71355905289,4.56
10188,50,IT,Intern,South,Bachelor,29,97.82160535090476,76.86047813084139,5,558.794699610562,1.0,4.894781861429641,5.0,68759.29516100268,5.0
10189,24,IT,Senior,North,Master,0,89.64792592385213,39.53838056030028,0,10.0,0.89390403483541,4.689379667222833,4.5337497320469575,68362.74996038257,3.94
10190,41,Marketing,Junior,North,Bachelor,20,91.25370698777854,52.17133489702509,3,424.52457341968574,1.0,5.0,5.0,65741.23747713688,4.78
10191,57,Sales,Intern,West,Master,32,100.0,70.39553046016118,5,591.4626806262984,1.0,5.0,3.671018369773379,77014.7972773626,5.0
10192,40,HR,Intern,North,Bachelor,13,97.77737364791977,82.86273336777442,1,197.86267797669285,1.0,5.0,5.0,33641.27349176851,4.77
10193,47,Marketing,Senior,South,Bachelor,20,85.31038189675058,31.55262591208824,2,389.1522309979196,1.0,5.0,4.744112905751882,100779.45314190794,4.6
10194,24,Finance,Senior,East,Bachelor,0,93.54859326424362,31.893424443013274,1,10.0,0.9951282759793753,4.803215484934652,4.278761611938444,66458.61830831597,4.01
10195,40,HR,Intern,West,Bachelor,13,92.00223996935878,70.6094685629803,1,217.70962116021053,1.0,4.749637834270189,4.968658828525787,34815.82880571224,4.62
10196,41,Operations,Senior,North,Master,15,95.30581244343504,39.220919536686814,2,317.20301375063946,1.0,5.0,5.0,96208.28541351629,4.6
10197,53,HR,Manager,North,Bachelor,30,89.02008493005978,39.43701634399841,5,626.2792151373774,1.0,5.0,5.0,143972.3204416873,4.98
10198,28,HR,Intern,South,Bachelor,7,88.64156651183731,95.06528636312267,1,163.66592647556377,1.0,4.587217902975416,5.0,32529.43232709849,4.51
10199,54,IT,Intern,West,Bachelor,30,89.29571713882557,72.74081914006221,4,633.263299809217,1.0,4.905181108508765,4.645426705019239,53724.271394374024,5.0
10200,39,HR,Senior,North,Bachelor,12,89.71228581520627,61.50310793331211,1,277.23402960044405,1.0,5.0,4.615248721740767,90515.5989098103,4.52
10201,22,Operations,Junior,East,Bachelor,0,95.26129666723605,49.95295139293204,0,10.0,0.9387193051018209,4.499722054136898,5.0,36397.020440918335,4.09
10202,32,Operations,Senior,South,Bachelor,5,87.27519530740447,50.835485233278696,1,113.51235879788399,1.0,4.6956017938716235,4.501562940423554,68105.74024420866,4.2
10203,49,Sales,Intern,West,Bachelor,22,89.50954440016272,72.78303545984558,3,424.11175401291325,1.0,4.937711259042238,5.0,62423.69777393588,4.93
10204,46,HR,Junior,North,Master,24,84.84395043799424,51.290767301299894,3,457.5772726202869,1.0,4.680639973891487,5.0,79005.06763247313,4.78
10205,44,IT,Senior,North,Bachelor,18,96.02847129364949,32.552438432156116,2,376.81243896626114,1.0,5.0,5.0,98136.387063398,4.67
10206,52,HR,Senior,West,Master,30,97.08412039772456,39.47552300350881,4,548.0911356031274,1.0,4.416858545932146,4.215940705059603,121247.09424869933,4.93
10207,51,Finance,Senior,South,Master,29,90.69170627654485,45.7997217103361,5,527.4667418238304,1.0,5.0,4.821520898886837,114737.84640694268,4.99
10208,56,Finance,Manager,West,Bachelor,30,90.8082025407471,36.69868037904822,5,619.0071823224515,1.0,5.0,4.270921104321194,141006.92994928197,4.93
10209,28,IT,Senior,West,Master,6,93.8128876091316,30.560149846521117,1,134.63358052532695,1.0,4.972837628075487,4.705876299341617,78125.16194758812,4.25
10210,37,Sales,Senior,South,Master,16,97.89792802951303,30.103407124887312,2,324.10197967614533,1.0,5.0,5.0,90608.16893403974,4.63
10211,47,Sales,Intern,North,Bachelor,20,93.63444299025566,70.83361306636453,2,373.6025978583059,1.0,4.58883162973876,5.0,47498.235535876454,4.86
10212,23,Operations,Junior,East,PhD,0,89.20983223009954,58.88645597614489,0,22.31488903746373,0.972395587702551,4.6516510880999205,4.968952263258198,33711.4816707038,4.12
10213,22,Operations,Intern,South,Bachelor,0,85.52470971205423,77.89844395809125,0,20.409086761814276,0.9326639912732398,4.564309562490933,4.378149700149207,15149.897120998401,4.09
10214,33,Marketing,Senior,East,Bachelor,9,87.53949494934605,30.49824537930205,1,182.55913545142363,1.0,5.0,5.0,87972.92766334338,4.31
10215,26,IT,Junior,North,Master,0,92.29287780124986,62.69603694063244,0,10.0,0.974150614161459,4.936305346621131,4.578957753929204,41660.37719401624,4.18
10216,58,HR,Junior,West,Bachelor,33,89.37868990719683,82.62568808335318,5,647.2425496281148,1.0,5.0,4.432156754095498,86984.93473734245,5.0
10217,53,IT,Junior,East,Bachelor,29,92.77987082396304,54.95284538164849,5,605.1350103257333,1.0,4.758264230907832,5.0,78359.84067768432,5.0
10218,30,Marketing,Senior,North,Bachelor,5,89.78830393505507,35.66488178796467,1,139.8157366840536,0.9618070101667827,4.390538381259718,5.0,75473.01510596034,4.13
10219,56,Operations,Manager,North,Master,30,87.76741427482236,35.596615703243685,5,590.2039018987101,1.0,5.0,4.72871204453708,136580.75098516466,4.93
10220,40,IT,Junior,West,Master,15,87.29187347418771,54.41183708263205,2,292.50981096575214,1.0,4.570742424820285,5.0,63133.15299712176,4.55
10221,37,IT,Manager,West,Bachelor,13,98.24941803749292,36.68964481718182,2,255.14932675924817,1.0,5.0,5.0,124227.35740996282,4.57
10222,24,Operations,Junior,North,PhD,3,95.55595099673457,52.8145729322096,1,68.24679026732916,1.0,4.706398987393409,5.0,56334.86330029512,4.27
10223,41,Marketing,Junior,North,Bachelor,15,98.92207180731184,78.32119607577302,2,282.5679809981993,1.0,4.379204494745694,5.0,56983.70638717941,4.77
10224,45,Operations,Manager,East,Bachelor,19,94.1598036030204,33.44774972592295,2,293.1744482728525,1.0,4.88756486185603,4.747142569220013,133019.01222975305,4.65
10225,54,Sales,Junior,North,Master,32,90.28003436554064,53.799770509232886,6,675.7830700494129,1.0,5.0,5.0,84463.94277151063,5.0
10226,45,HR,Manager,North,Master,19,97.29336368995975,24.11308300530726,2,433.84066841487646,1.0,4.6334686734580774,5.0,122857.71854974494,4.61
10227,32,Operations,Intern,East,Bachelor,5,91.86772799455292,74.86200247291966,1,81.62800421182862,1.0,5.0,4.764094739231823,21855.509355720118,4.42
10228,29,Marketing,Intern,South,Bachelor,2,92.88336708116141,93.72749666248873,0,10.0,1.0,5.0,4.877057618883363,23703.678632134834,4.46
10229,57,Finance,Manager,East,Master,31,91.82870248369792,17.312489923987165,4,615.8869843282934,1.0,4.618492957544209,4.951049082037791,141846.03188153365,4.89
10230,59,Sales,Intern,East,PhD,35,80.21238312286394,73.32058329540496,6,694.3748834881368,1.0,4.931671613386289,4.277310831469361,69465.77114353258,5.0
10231,41,Finance,Manager,West,Master,19,98.41894004917941,24.38339443074574,1,409.8655573148888,1.0,5.0,4.681670376715036,126297.99334631368,4.65
10232,56,Operations,Manager,East,Bachelor,33,93.96401578383102,29.84312033243062,4,661.6391832493512,1.0,5.0,5.0,145800.16080050546,5.0
10233,46,Sales,Intern,North,PhD,21,93.31929224347404,77.28890307353205,3,396.2213150888645,1.0,4.921552260627194,4.324504482305574,47437.07723650427,4.91
10234,56,HR,Junior,North,Master,32,91.75289575091776,45.08772168609537,5,600.4477164832585,1.0,5.0,4.69003816909271,75854.20118740763,5.0
10235,46,Operations,Intern,North,Bachelor,23,92.65371128154452,76.00177316404532,3,485.9690255445902,1.0,4.794421007458865,5.0,54934.76645055934,4.97
10236,50,HR,Junior,South,Master,28,89.61088425661501,59.00449316815032,4,577.9853372349274,1.0,5.0,4.435370817589403,82338.35744779227,4.98
10237,39,IT,Intern,North,Master,12,94.46631740922908,73.71902164920216,0,271.81679634275457,1.0,5.0,4.808093043674785,34013.27575132244,4.67
10238,39,Finance,Intern,South,Master,12,86.77160662240347,86.86775489047665,2,210.95439747836718,1.0,5.0,4.583141360735635,39801.921351941855,4.63
10239,23,Sales,Junior,North,Master,0,92.74427372988218,69.19408428753647,0,55.153106985849874,0.9520826998147522,4.82962534601107,4.701978497097093,46984.53766032843,4.21
10240,56,HR,Junior,East,Master,35,94.24629388228442,59.21613300270607,5,647.6891647882829,1.0,4.700360937498298,4.59254082843251,92617.89916417142,5.0
10241,37,Marketing,Manager,West,Master,10,91.20532346470839,32.305415868507296,1,221.2880306420444,1.0,4.594389071879651,4.878378438353783,121651.28889578114,4.33
10242,57,HR,Senior,North,Bachelor,33,93.4834711698841,18.38944002650729,5,602.712516984093,1.0,4.887018576817541,4.640726482425054,130690.6596021356,4.96
10243,54,Marketing,Senior,South,Master,29,88.034662431063,35.788972278381685,4,556.290058549046,1.0,4.973779487092647,5.0,126152.62344560136,4.94
10244,25,Operations,Junior,South,Master,0,88.13669291641614,70.04821691757913,0,46.83068791343877,1.0,5.0,5.0,34058.819567449995,4.23
10245,54,Sales,Senior,West,PhD,28,92.94686848410558,35.76563416820723,5,584.9409276342797,1.0,5.0,4.49851367151839,106084.68496790665,4.93
10246,35,HR,Junior,North,Bachelor,12,94.7141986184842,52.62738323608039,2,223.61338753538453,1.0,5.0,5.0,55777.85001637144,4.56
10247,42,HR,Senior,East,Bachelor,17,84.50053737799315,62.77688926030931,2,324.43488871534936,1.0,5.0,4.520866691984944,96143.5760062992,4.62
10248,41,Sales,Manager,North,Bachelor,19,94.08808254044307,48.19077190195805,2,383.01866332506324,1.0,4.716954146355679,4.217959905544174,136433.2599992179,4.68
10249,29,HR,Junior,North,Master,4,89.82719399849465,64.67574912482158,0,95.42422972282168,0.9564416161719955,5.0,4.780686837143573,49136.206105454774,4.28
10250,28,Marketing,Senior,West,Master,7,91.22877565077034,51.38910611480048,1,177.5473814804809,1.0,4.76287138569516,5.0,74483.5643516375,4.36
10251,24,HR,Senior,North,Bachelor,1,86.64192830573985,17.740645820419225,0,10.0,1.0,5.0,4.086167935542056,68441.71295762836,3.9
10252,38,Finance,Manager,East,Bachelor,15,88.59353103925316,22.124485593712933,2,251.64644809538396,1.0,4.995996060569006,4.3345060392154515,122289.99896017242,4.39
10253,54,Operations,Senior,South,Bachelor,33,95.86450130212124,35.30042126826849,4,664.7090588114628,1.0,4.400513997038679,5.0,112054.20010927253,5.0
10254,33,IT,Junior,West,Bachelor,8,92.13145349592085,57.64019901133054,1,146.27707487474817,1.0,5.0,4.67883930019402,52068.342287704574,4.43
10255,43,Marketing,Junior,East,Master,16,90.46888639316177,55.10055979026038,2,280.98098885754655,1.0,5.0,5.0,58057.822044703775,4.67
10256,43,Finance,Intern,South,Bachelor,22,91.53404658947586,54.49973708483654,3,448.93006745938385,1.0,4.863025983653426,4.581255546529026,44746.39433221314,4.8
10257,51,Operations,Senior,West,Bachelor,24,93.95684729865721,43.8602461870856,3,473.60658737721633,1.0,4.888622126481795,5.0,101265.07360265193,4.87
10258,59,Sales,Intern,West,Bachelor,35,93.76197798465336,85.43654128280606,5,709.1953661940938,1.0,4.952136416034619,5.0,74555.10527446168,5.0
10259,59,Marketing,Manager,South,Bachelor,35,91.6998919984128,46.018987915899814,6,673.1666739943846,1.0,4.422454456212119,4.402705176489064,154520.5785549326,5.0
10260,29,IT,Intern,South,Master,2,96.37183644358667,72.11690735225037,0,54.601315909764956,0.9686041801089549,4.133602448616231,5.0,23483.2695834372,4.27
10261,48,Operations,Intern,East,Bachelor,23,95.88185054762667,71.29836842220098,4,420.48705409735066,1.0,5.0,5.0,59458.068302704385,5.0
10262,48,IT,Junior,North,Master,21,93.65348811652159,33.200155140355314,3,395.1680583091025,1.0,4.752779699776827,4.255377874450546,75927.91617106718,4.65
10263,55,Sales,Senior,North,Bachelor,34,92.21844713164027,37.06433163409114,5,672.7125730673816,1.0,5.0,5.0,122021.90671035138,5.0
10264,42,Sales,Intern,North,Bachelor,20,94.62928438047815,89.01111781062171,3,452.2545524487914,1.0,5.0,5.0,50331.90925012852,5.0
10265,51,Marketing,Junior,North,Bachelor,25,93.25706968720473,53.8823213780728,4,523.5447610564548,1.0,5.0,5.0,78147.73352610048,4.96
10266,54,HR,Junior,North,Master,33,96.24320028722379,81.43444818543648,4,692.3157751280337,1.0,4.804910314259853,5.0,88761.7741003146,5.0
10267,49,Sales,Intern,East,Bachelor,23,95.59824550695323,77.43405164210476,4,502.51231100029435,1.0,4.517479643920826,4.824817077792098,43628.28636686162,4.98
10268,54,Operations,Intern,West,Master,33,87.92698439432908,81.46992284288555,5,768.0849640743262,1.0,4.673935308021694,5.0,75177.4242240991,5.0
10269,26,HR,Senior,East,Master,1,87.65614731703317,26.36896919418406,0,21.24767202675302,0.8903069387554244,4.317598275631249,4.572260906297267,73487.61415946839,3.82
10270,40,Finance,Junior,East,Bachelor,16,89.19500182238369,62.872203451752796,2,362.6120276938957,1.0,4.288031080144808,5.0,57918.362770864696,4.6
10271,25,IT,Intern,East,Master,1,95.90455476026769,60.20680205147305,0,50.379057632058235,1.0,4.85737229326275,4.236419483310959,28639.083096362185,4.22
10272,56,HR,Senior,West,Master,30,85.69476401291502,46.93697955013145,4,629.8809750992258,1.0,4.939496591746667,5.0,112050.10065893615,4.97
10273,38,IT,Manager,East,Bachelor,13,93.57902955643198,37.24428176235412,3,313.22718854120546,1.0,4.611673708523992,4.422354828470393,118961.15498670688,4.43
10274,49,HR,Senior,East,Bachelor,22,93.45017236437185,53.5929142433651,3,427.42060907046573,1.0,4.687854470526251,5.0,108117.87797784127,4.82
10275,51,Finance,Junior,West,Master,26,96.65059223474478,49.800312812323114,4,505.0394492819086,1.0,4.933820443645759,5.0,80100.69679194795,4.99
10276,50,Sales,Manager,East,Bachelor,25,92.72135476265555,31.605621182974193,4,509.59296540445587,1.0,5.0,4.359421828600651,144176.8792095795,4.8
10277,27,Finance,Manager,North,PhD,5,86.6271624376644,35.63816559386504,1,94.51900684234339,1.0,4.732753199599927,5.0,105739.49250478605,4.16
10278,56,Sales,Senior,South,Bachelor,33,88.1625801574075,44.4228163833031,5,669.5550255899452,1.0,5.0,4.527296680402414,127955.86605640168,5.0
10279,58,Sales,Junior,East,Bachelor,35,87.2720179124087,51.34700724865149,5,746.8824635515904,1.0,5.0,5.0,88610.98550083739,5.0
10280,45,IT,Junior,South,PhD,20,89.84822413466743,36.080181104438594,3,385.65559831881166,1.0,5.0,4.644582580749378,76588.11164654809,4.66
10281,50,Operations,Senior,East,Master,25,91.2683937303043,43.46960296884481,5,490.8596311221881,1.0,4.8043957628430265,4.2525069511973115,96174.45390550302,4.8
10282,52,Finance,Intern,East,Bachelor,27,87.33823389511578,78.4750032169008,5,545.2293301057973,1.0,4.599986121189385,5.0,54999.03974332925,5.0
10283,56,HR,Junior,North,Master,32,97.88264796260916,54.3332940703856,6,633.1504472192449,1.0,5.0,5.0,89489.8306924466,5.0
10284,54,Finance,Senior,West,Bachelor,29,86.69887451219023,47.63945363715466,4,522.5798251595954,1.0,5.0,5.0,111497.77286928447,4.98
10285,42,IT,Senior,South,Bachelor,21,97.38441369544992,39.55080461845567,4,402.5961707190318,1.0,5.0,4.5742640606233165,101126.25690048719,4.78
10286,53,Sales,Junior,West,Master,26,96.74065212575736,46.808049472322004,3,540.6211972671251,1.0,4.9749110945483235,4.0540947316458995,79208.25460080356,4.92
10287,44,IT,Senior,North,Bachelor,17,95.59321019875614,20.685477109037784,3,383.1264025279794,1.0,4.9507923673219585,5.0,89545.48695936473,4.57
10288,54,Marketing,Intern,North,Bachelor,29,89.224933570013,68.71036734866834,5,545.3614429738682,1.0,5.0,4.996786593910525,57920.351925637166,5.0
10289,24,Marketing,Junior,South,Bachelor,3,93.3698035167076,83.93012294766787,0,25.22152802307471,1.0,4.4495934948643265,5.0,45660.6102440421,4.39
10290,39,HR,Senior,West,Master,17,86.89051546579753,47.22776773932773,2,340.90701408152006,1.0,4.665606959194057,5.0,92168.3352408911,4.56
10291,46,IT,Intern,North,Bachelor,19,95.643628140135,81.88612341975012,3,317.7321480536649,1.0,4.760667536591488,4.832304473492155,55205.16929480584,4.9
10292,52,HR,Intern,East,Bachelor,29,91.70406087385493,78.18339072814196,4,566.6508939103862,1.0,4.863630073237472,5.0,62540.26422283608,5.0
10293,24,HR,Manager,East,Master,0,90.36271914165326,27.526070600525642,0,10.0,0.912252236875917,4.297352480538539,5.0,103593.75621553416,3.88
10294,45,Marketing,Intern,East,Bachelor,24,87.10502061337492,91.67195983359095,3,521.071838995274,1.0,5.0,4.983779385560335,58214.258346535535,5.0
10295,53,HR,Junior,West,Master,26,82.08997552548394,55.094042580965684,5,496.9200653694879,1.0,5.0,5.0,75994.19471413657,4.87
10296,43,Marketing,Manager,East,Master,16,87.84583657185698,35.76920410684293,3,369.5850255901708,1.0,5.0,4.004376509984689,114098.35606523814,4.47
10297,44,Sales,Senior,East,Bachelor,18,96.45119278245163,36.51572049708406,2,393.40564060375016,1.0,5.0,5.0,102924.70683810524,4.71
10298,23,IT,Senior,North,Bachelor,1,90.38866628610079,59.401566318350625,0,10.0,0.9908705420428737,4.575497638169838,4.193350561211382,66605.45461651428,4.12
10299,48,HR,Manager,North,Bachelor,25,91.32268457153981,37.422885075783036,3,467.8412108946177,1.0,5.0,5.0,135481.2097226063,4.84
10300,23,Marketing,Intern,East,Master,0,94.6222174331538,92.45556814683626,0,10.0,1.0,5.0,5.0,19245.78779216713,4.42
10301,47,Finance,Senior,East,Master,24,99.22267551246506,34.15590225311761,3,476.8606012722539,1.0,4.995740579070601,4.952039661963061,105744.9421594816,4.88
10302,38,HR,Junior,North,Bachelor,17,97.30001861978255,70.58136112567422,3,350.384408318572,1.0,4.67455262871035,4.9502058893960355,70309.7933126951,4.78
10303,54,Operations,Senior,South,Bachelor,32,88.11065998473525,36.87422574605309,6,616.7037013140946,1.0,4.724840766307235,4.8736344533213325,118029.12028961639,4.98
10304,30,Sales,Junior,West,Bachelor,5,84.22971771425037,61.10034823932849,0,122.3918462056661,1.0,5.0,4.589665240278219,46863.22954870335,4.28
10305,50,Sales,Senior,West,Bachelor,24,100.0,56.350476706194584,3,487.959841649997,1.0,4.716394978007829,4.897011860684977,111092.27978272506,4.98
10306,47,Finance,Junior,North,Bachelor,25,100.0,49.57224943243581,3,489.78814529852406,1.0,5.0,5.0,80503.26185943393,5.0
10307,56,Marketing,Junior,West,Master,34,92.75381438571713,62.032477313054,5,658.6387803374594,1.0,4.9262150646363185,5.0,87322.14777009672,5.0
