order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue
90557,19-01-2024,6840,P105,2190,North,3,180
90558,02-04-2023,6216,P102,1497,South,3,285
90559,31-01-2023,5332,P101,1579,South,1,150
90560,28-12-2023,6176,P105,1748,West,2,120
90561,06-09-2023,7600,P105,1426,East,4,240
90562,04-05-2023,8094,P103,1383,West,2,360
90563,04-01-2024,7263,P101,2449,West,2,300
90564,06-03-2024,6066,P101,2807,South,3,450
90565,16-05-2023,8432,P102,2912,North,1,95
90566,30-09-2023,7790,P101,1266,East,1,150
90567,21-12-2023,7461,P102,1599,West,2,190
90568,10-04-2023,8489,P104,2741,South,3,75
90569,07-08-2023,7669,P105,2383,West,2,120
90570,14-04-2023,6673,P105,2086,North,2,120
90571,28-10-2023,7363,P102,2991,West,3,285
90572,07-04-2023,8968,P102,1374,East,4,380
90573,12-11-2023,8723,P102,1477,East,4,380
90574,05-01-2024,8501,P105,1286,South,2,120
90575,22-07-2023,7814,P102,1453,West,4,380
90576,21-01-2023,5348,P105,1279,East,4,240
90577,17-07-2023,7122,P105,2718,West,3,180
90578,22-04-2023,9133,P103,2920,East,1,180
90579,29-05-2023,8517,P103,1933,North,3,540
90580,16-01-2024,5211,P104,2535,North,4,100
90581,31-08-2023,8529,P104,2975,East,1,25
90582,17-03-2024,9880,P101,2709,East,2,300
90583,02-07-2023,8636,P102,2492,West,2,190
90584,11-10-2023,9100,P105,1133,West,2,120
90585,03-12-2023,6266,P101,2870,East,4,600
90586,04-12-2023,5147,P103,1927,East,3,540
90587,03-04-2024,6709,P105,1849,West,3,180
90588,29-10-2023,8022,P101,1878,East,4,600
90589,27-10-2023,8990,P103,1863,North,1,180
90590,30-03-2023,8464,P104,1651,West,2,50
90591,10-08-2023,8836,P102,2994,North,3,285
90592,14-05-2024,8321,P102,1033,West,2,190
90593,05-09-2023,9523,P101,1065,East,2,300
90594,13-02-2024,5368,P103,1171,South,4,720
90595,30-03-2024,8980,P101,2877,West,2,300
90596,26-06-2023,9743,P103,1532,West,4,720
90597,29-04-2024,6470,P103,1709,South,2,360
90598,28-04-2023,8093,P102,2029,South,1,95
90599,23-06-2023,7597,P104,2803,North,1,25
90600,07-08-2023,9634,P104,2667,East,3,75
90601,11-01-2024,8353,P105,1518,South,4,240
90602,06-08-2023,6302,P103,1587,West,3,540
90603,15-11-2023,8324,P102,1733,South,3,285
90604,18-03-2023,6894,P103,1840,South,1,180
90605,29-03-2023,9062,P105,2542,East,2,120
90606,31-01-2024,7524,P102,1239,East,1,95
90607,19-03-2023,6088,P103,2070,North,3,540
90608,16-03-2024,6326,P104,1789,East,1,25
90609,20-07-2023,9269,P104,1154,North,2,50
90610,05-03-2023,6283,P105,1251,South,4,240
90611,19-02-2024,8356,P104,2762,North,2,50
90612,04-01-2023,6102,P103,2573,North,2,360
90613,13-03-2024,6067,P105,2111,East,4,240
90614,24-03-2023,5744,P101,1269,South,4,600
90615,12-07-2023,8074,P105,2703,North,2,120
90616,21-04-2024,7490,P104,1355,South,1,25
90617,07-05-2024,7126,P102,2740,West,2,190
90618,06-01-2023,8764,P105,1612,West,4,240
90619,12-07-2023,7862,P103,2139,West,2,360
90620,05-08-2023,8078,P105,1049,South,4,240
90621,13-12-2023,5882,P104,1458,West,4,100
90622,22-01-2023,7560,P105,1031,East,2,120
90623,25-05-2023,9791,P103,2860,South,4,720
90624,18-03-2024,8834,P103,2232,West,4,720
90625,12-10-2023,7774,P104,2217,West,3,75
90626,26-03-2024,5076,P103,1991,North,3,540
90627,25-05-2023,8114,P104,2110,South,1,25
90628,02-01-2023,8228,P105,1260,West,2,120
90629,15-10-2023,6012,P105,1633,South,3,180
90630,10-02-2024,9285,P101,1807,South,3,450
90631,25-12-2023,5874,P104,2701,East,3,75
90632,13-08-2023,9357,P102,1967,West,2,190
90633,17-03-2024,8556,P104,1474,East,4,100
90634,12-03-2024,7325,P105,1765,West,4,240
90635,02-08-2023,6725,P105,2213,South,4,240
90636,06-03-2024,8988,P103,2281,South,1,180
90637,23-01-2024,7354,P101,1807,South,3,450
90638,15-06-2023,8967,P102,1504,South,1,95
90639,08-01-2024,7654,P101,1503,West,2,300
90640,21-05-2023,8227,P104,1582,North,3,75
90641,13-11-2023,9395,P104,2255,South,4,100
90642,15-04-2024,7394,P105,1433,West,1,60
90643,05-03-2023,9521,P103,1405,South,2,360
90644,29-11-2023,5041,P102,1902,North,4,380
90645,31-07-2023,9733,P103,2916,West,4,720
90646,16-10-2023,6848,P102,1494,South,3,285
90647,08-04-2023,7124,P101,2608,East,1,150
90648,15-06-2023,9191,P105,2261,North,4,240
90649,06-05-2023,7866,P103,2786,East,1,180
90650,06-06-2023,9832,P104,1364,East,2,50
90651,07-09-2023,6646,P105,2442,South,3,180
90652,02-03-2023,5204,P102,2381,East,1,95
90653,01-02-2023,8334,P105,2047,West,3,180
90654,30-01-2024,8659,P104,1163,North,2,50
90655,01-10-2023,5654,P104,1820,West,4,100
90656,28-10-2023,7362,P102,1209,East,1,95
90657,21-01-2023,6392,P105,1618,West,4,240
90658,12-01-2023,8668,P103,1921,North,3,540
90659,01-09-2023,9839,P105,1230,East,1,60
90660,13-04-2023,5284,P104,2486,North,4,100
90661,03-10-2023,6340,P102,1311,South,4,380
90662,07-01-2023,5511,P101,2877,South,3,450
90663,13-12-2023,8055,P101,1600,West,4,600
90664,30-03-2024,9124,P105,1554,West,1,60
90665,10-05-2023,8811,P104,2624,East,2,50
90666,26-10-2023,8365,P105,1808,East,4,240
90667,07-04-2023,8078,P102,2624,South,3,285
90668,04-10-2023,9637,P103,2957,South,3,540
90669,12-10-2023,7262,P101,1472,North,1,150
90670,15-10-2023,9722,P105,2798,South,2,120
90671,22-06-2023,9023,P104,2831,South,2,50
90672,28-11-2023,5214,P101,2783,North,3,450
90673,24-07-2023,8241,P101,2899,South,2,300
90674,13-04-2023,7268,P103,1919,West,2,360
90675,06-05-2024,8331,P105,2618,North,1,60
90676,23-04-2023,7308,P103,2173,South,2,360
90677,18-03-2024,6837,P104,1301,North,4,100
90678,26-12-2023,5565,P104,1022,South,2,50
90679,11-05-2023,8691,P105,2619,South,1,60
90680,08-02-2023,8898,P101,2534,East,3,450
90681,03-11-2023,5800,P102,2363,North,4,380
90682,07-01-2024,6278,P103,2023,West,1,180
90683,08-01-2023,6301,P101,2670,South,4,600
90684,01-01-2024,8630,P104,1929,West,3,75
90685,15-02-2023,9741,P104,1394,East,1,25
90686,13-07-2023,8504,P101,1938,West,3,450
90687,06-01-2023,5991,P101,2351,East,4,600
90688,03-01-2024,9724,P104,2381,North,3,75
90689,27-02-2023,7525,P103,2418,East,3,540
90690,18-06-2023,7429,P103,1810,South,1,180
90691,02-05-2023,9914,P101,2304,East,4,600
90692,06-09-2023,7600,P105,1030,North,3,180
90693,26-07-2023,8160,P104,1740,North,4,100
90694,25-04-2023,7139,P102,2279,South,1,95
90695,27-08-2023,5376,P104,2945,South,3,75
90696,23-02-2023,6104,P103,1457,West,2,360
90697,17-03-2023,7147,P103,1992,South,3,540
90698,18-06-2023,6613,P102,2350,East,3,285
90699,17-02-2023,7847,P103,2507,South,1,180
90700,12-08-2023,8467,P102,2196,West,3,285
90701,11-03-2023,5022,P103,1185,South,1,180
90702,14-05-2024,7703,P102,2599,West,3,285
90703,04-06-2023,9011,P105,1275,South,1,60
90704,16-02-2023,9865,P104,2870,North,2,50
90705,05-04-2024,8348,P103,1591,South,4,720
90706,08-01-2024,8769,P101,2890,East,1,150
90707,06-10-2023,5918,P102,2213,North,2,190
90708,21-07-2023,6979,P102,1444,South,4,380
90709,22-05-2023,5376,P102,2845,South,2,190
90710,13-11-2023,6250,P103,1802,North,1,180
90711,26-03-2024,6196,P104,2639,North,2,50
90712,06-05-2023,6670,P101,2391,North,4,600
90713,28-11-2023,8140,P102,2825,East,3,285
90714,02-06-2023,8352,P102,2382,South,4,380
90715,06-03-2023,7910,P102,1124,West,2,190
90716,06-04-2023,9965,P102,2664,South,3,285
90717,12-02-2024,6356,P101,1008,South,3,450
90718,30-06-2023,6766,P102,2128,North,3,285
90719,10-05-2024,6365,P101,1093,West,4,600
90720,28-12-2023,7364,P101,2556,South,2,300
90721,01-04-2024,8976,P102,2745,South,2,190
90722,27-06-2023,8841,P105,1021,North,1,60
90723,09-05-2023,8244,P101,1363,South,4,600
90724,04-05-2024,5543,P105,1345,East,1,60
90725,08-02-2023,8271,P101,2739,South,3,450
90726,02-04-2024,8663,P103,2950,East,1,180
90727,27-10-2023,5775,P102,1548,North,2,190
90728,05-05-2024,6620,P103,1254,South,3,540
90729,27-12-2023,9312,P101,1746,East,3,450
90730,16-12-2023,5531,P103,1995,South,2,360
90731,13-05-2023,9544,P102,2455,North,3,285
90732,14-01-2024,5888,P102,2003,North,1,95
90733,27-03-2024,6913,P101,1129,South,2,300
90734,14-05-2024,9056,P101,1740,North,4,600
90735,15-01-2024,5392,P105,1615,East,1,60
90736,19-04-2023,6621,P104,2679,North,3,75
90737,13-03-2023,8457,P103,1305,North,4,720
90738,27-07-2023,7363,P105,1380,East,1,60
90739,06-03-2023,6348,P103,2814,South,1,180
90740,29-08-2023,7860,P102,2403,North,2,190
90741,20-03-2023,5317,P101,2634,South,3,450
90742,29-03-2023,9474,P103,1517,East,2,360
90743,03-02-2024,5704,P104,2724,South,1,25
90744,27-06-2023,8771,P102,2827,North,3,285
90745,19-09-2023,6041,P102,1661,North,3,285
90746,07-03-2023,7874,P105,1957,North,3,180
90747,21-11-2023,9244,P104,1906,East,3,75
90748,06-01-2024,9653,P102,1481,North,1,95
90749,27-02-2024,7509,P104,1633,South,4,100
90750,15-04-2023,9006,P101,1980,West,4,600
90751,08-04-2023,8810,P104,1076,West,2,50
90752,01-05-2024,8024,P105,1684,North,1,60
90753,06-04-2023,9790,P105,1209,East,1,60
90754,17-02-2024,9642,P103,1311,South,3,540
90755,21-04-2024,7127,P101,2964,South,2,300
90756,16-04-2024,9613,P101,2707,East,3,450
90757,15-02-2023,7749,P104,2885,South,1,25
90758,13-01-2024,5243,P105,1104,North,1,60
90759,31-01-2023,5008,P105,2239,South,2,120
90760,12-02-2024,8654,P105,2664,West,2,120
90761,10-01-2024,7693,P101,1228,East,4,600
90762,17-01-2024,6323,P105,2819,South,1,60
90763,03-02-2024,7296,P103,1515,South,3,540
90764,23-07-2023,7370,P102,2411,East,2,190
90765,28-05-2023,7603,P105,1333,South,3,180
90766,12-05-2023,8533,P103,2738,East,1,180
90767,05-07-2023,5392,P103,1086,North,1,180
90768,05-04-2024,6251,P102,1493,East,4,380
90769,08-07-2023,7966,P101,2483,South,2,300
90770,03-05-2024,9664,P105,2263,South,2,120
90771,07-05-2023,9339,P103,1313,North,4,720
90772,30-12-2023,8128,P103,1110,South,3,540
90773,29-01-2024,6166,P102,2577,West,4,380
90774,24-10-2023,7566,P103,2791,West,4,720
90775,05-11-2023,8007,P105,1195,South,4,240
90776,28-03-2023,5192,P101,2472,South,1,150
90777,30-03-2024,5326,P103,1754,South,3,540
90778,01-05-2023,9120,P101,1551,East,2,300
90779,28-11-2023,9197,P103,1253,South,1,180
90780,31-10-2023,5662,P103,1073,East,2,360
90781,03-02-2024,9312,P105,1902,South,4,240
90782,15-05-2023,9837,P101,2665,South,4,600
90783,24-11-2023,9025,P104,1726,South,1,25
90784,18-07-2023,9362,P105,2313,North,3,180
90785,20-06-2023,9257,P101,2909,East,4,600
90786,17-09-2023,9773,P101,1631,North,1,150
90787,04-05-2023,5885,P101,2842,South,3,450
90788,30-08-2023,8953,P104,1779,North,2,50
90789,10-03-2024,7294,P105,2266,North,1,60
90790,12-03-2023,8467,P104,2847,West,2,50
90791,17-01-2024,6032,P103,2867,North,3,540
90792,28-02-2023,6471,P102,2260,East,1,95
90793,19-04-2023,7644,P104,2807,South,4,100
90794,10-02-2023,9071,P103,2159,South,2,360
90795,20-03-2024,6148,P104,2705,West,3,75
90796,13-10-2023,5040,P101,2541,West,4,600
90797,14-01-2024,8756,P102,2486,East,1,95
90798,26-05-2023,8756,P102,2456,East,4,380
90799,13-10-2023,8410,P103,1138,South,1,180
90800,26-01-2024,7966,P104,1957,South,1,25
90801,21-02-2023,8796,P104,2181,North,2,50
90802,25-06-2023,8280,P104,1905,East,1,25
90803,06-10-2023,8447,P103,2622,West,3,540
90804,15-01-2024,5084,P104,1529,South,3,75
90805,14-06-2023,9302,P102,2853,South,2,190
90806,23-11-2023,8418,P102,2544,North,1,95
90807,30-04-2024,9256,P105,2608,West,3,180
90808,21-04-2024,9545,P104,1625,South,4,100
90809,26-04-2024,7163,P104,1133,East,3,75
90810,09-09-2023,9457,P102,2103,East,1,95
90811,13-04-2023,7959,P102,2867,East,4,380
90812,22-02-2023,7230,P101,2665,North,3,450
90813,12-09-2023,7723,P101,1464,North,4,600
90814,27-12-2023,7639,P105,2945,East,1,60
90815,22-06-2023,6030,P102,2800,West,3,285
90816,08-09-2023,5930,P105,1772,South,2,120
90817,26-06-2023,9858,P104,1603,South,4,100
90818,18-02-2023,7659,P104,1349,South,2,50
90819,21-04-2023,6821,P102,2168,East,2,190
90820,29-07-2023,8809,P103,1829,East,2,360
90821,05-09-2023,6593,P105,1558,East,4,240
90822,24-06-2023,6120,P103,1294,North,3,540
90823,17-04-2023,6681,P104,2151,North,4,100
90824,02-06-2023,6924,P105,1826,East,4,240
90825,13-12-2023,7440,P104,2490,East,3,75
90826,04-06-2023,9563,P101,2797,West,1,150
90827,20-05-2023,8442,P102,2731,South,3,285
90828,31-05-2023,6207,P101,2515,North,4,600
90829,30-09-2023,6166,P105,2394,South,4,240
90830,13-02-2023,5061,P101,2789,East,2,300
90831,12-03-2023,5162,P105,2189,East,2,120
90832,05-05-2023,9647,P103,1695,West,4,720
90833,01-06-2023,6083,P102,2269,West,1,95
90834,30-03-2024,5238,P103,2421,North,1,180
90835,15-12-2023,7615,P104,2871,North,1,25
90836,12-11-2023,7793,P102,2717,South,1,95
90837,05-11-2023,8786,P101,2124,South,2,300
90838,08-08-2023,7040,P105,2695,North,4,240
90839,03-08-2023,8112,P102,1158,East,3,285
90840,26-11-2023,5437,P104,2220,North,3,75
90841,24-05-2023,5528,P103,1656,South,3,540
90842,17-04-2023,5104,P104,2027,North,3,75
90843,10-05-2024,9477,P101,1618,South,1,150
90844,20-12-2023,6238,P105,1215,South,3,180
90845,08-10-2023,8976,P105,2029,South,4,240
90846,18-11-2023,7264,P101,2471,West,1,150
90847,02-11-2023,5150,P105,2181,East,4,240
90848,21-11-2023,6793,P102,1886,South,1,95
90849,30-11-2023,5630,P102,1842,East,3,285
90850,23-04-2024,9517,P101,1602,East,3,450
90851,28-02-2024,9741,P101,2288,North,4,600
90852,25-01-2024,6967,P104,1407,West,4,100
90853,05-03-2023,5206,P105,2811,West,3,180
90854,11-10-2023,7822,P103,1012,East,4,720
90855,22-09-2023,5833,P101,1822,East,4,600
90856,06-01-2023,8773,P104,1603,North,4,100
90857,05-02-2024,8741,P101,2518,North,1,150
90858,17-06-2023,6500,P101,2758,South,4,600
90859,21-12-2023,7635,P102,2631,West,1,95
90860,04-04-2024,9321,P105,2762,West,4,240
90861,22-06-2023,5803,P101,1356,East,4,600
90862,04-12-2023,6857,P105,2298,South,2,120
90863,29-04-2023,8147,P104,1302,East,2,50
90864,02-03-2024,9611,P101,1251,East,2,300
90865,14-08-2023,6846,P103,1582,South,1,180
90866,23-06-2023,9282,P102,1834,West,4,380
90867,22-03-2024,8719,P103,1807,East,1,180
90868,09-05-2023,9034,P102,1093,East,4,380
90869,06-07-2023,7586,P101,2593,North,3,450
90870,04-03-2023,9743,P101,1030,West,2,300
90871,07-04-2024,7065,P105,1300,East,2,120
90872,16-01-2024,9380,P102,2519,South,1,95
90873,01-10-2023,7979,P104,2127,East,3,75
90874,27-03-2023,8970,P103,1309,North,4,720
90875,29-07-2023,7952,P104,1328,West,2,50
90876,11-05-2024,9745,P102,2121,West,2,190
90877,12-07-2023,6242,P104,2493,North,2,50
90878,26-08-2023,7691,P102,1410,North,2,190
90879,20-01-2023,6967,P105,1051,South,3,180
90880,15-03-2024,7404,P105,1566,North,4,240
90881,01-07-2023,5255,P104,2050,East,1,25
90882,17-02-2023,7655,P104,1864,West,4,100
90883,16-08-2023,6836,P102,1115,West,1,95
90884,23-02-2023,5178,P105,2388,East,3,180
90885,12-04-2023,9183,P104,1684,East,2,50
90886,30-03-2023,9940,P102,1426,East,2,190
90887,24-05-2023,8466,P102,1553,South,2,190
90888,28-05-2023,5027,P104,2779,South,4,100
90889,18-08-2023,7744,P103,1773,East,3,540
90890,30-10-2023,5053,P101,1303,West,1,150
90891,07-09-2023,5320,P102,2465,West,1,95
90892,13-08-2023,8630,P105,2562,East,2,120
90893,26-01-2024,8305,P101,2183,West,1,150
90894,11-02-2024,8824,P102,2701,North,3,285
90895,03-04-2024,5331,P103,1341,South,4,720
90896,10-06-2023,6717,P101,2523,East,4,600
90897,17-06-2023,8543,P105,1692,North,4,240
90898,20-04-2023,5316,P101,2996,South,4,600
90899,18-09-2023,8551,P104,2631,East,3,75
90900,22-06-2023,7908,P102,2306,North,3,285
90901,02-01-2024,7917,P104,2771,South,4,100
90902,24-10-2023,9316,P103,1295,West,4,720
90903,27-01-2024,6362,P101,1093,South,3,450
90904,31-08-2023,5147,P104,2186,South,2,50
90905,28-07-2023,6732,P103,2484,East,2,360
90906,31-08-2023,7628,P104,1629,South,1,25
90907,11-09-2023,9573,P105,1957,East,3,180
90908,23-03-2023,9018,P104,2408,West,1,25
90909,09-03-2024,6209,P102,2257,East,3,285
90910,19-04-2024,5169,P104,1154,South,1,25
90911,31-01-2023,6567,P104,1277,East,1,25
90912,04-01-2023,9396,P104,1504,West,3,75
90913,13-07-2023,8435,P104,2916,East,4,100
90914,25-02-2023,6877,P104,1622,North,4,100
90915,18-09-2023,9052,P101,2967,South,1,150
90916,22-03-2023,8035,P101,2815,North,1,150
90917,23-02-2023,8248,P105,2780,North,1,60
90918,15-01-2024,8873,P101,1150,South,3,450
90919,01-05-2024,7191,P103,1180,East,2,360
90920,06-04-2023,5522,P102,2314,West,1,95
90921,15-12-2023,8552,P104,2864,North,4,100
90922,02-12-2023,7706,P104,2946,West,1,25
90923,14-09-2023,7532,P104,2542,East,1,25
90924,23-07-2023,5821,P105,2431,East,3,180
90925,30-07-2023,8508,P105,1207,North,4,240
90926,25-11-2023,5194,P103,1127,West,2,360
90927,10-05-2024,5465,P104,1022,East,4,100
90928,13-11-2023,8025,P105,2030,South,3,180
90929,06-05-2023,8147,P104,1487,North,4,100
90930,07-01-2023,7537,P101,1311,East,3,450
90931,18-02-2024,5099,P104,1661,North,4,100
90932,05-05-2023,5115,P103,1604,North,3,540
90933,28-09-2023,9475,P103,1403,South,3,540
90934,18-04-2023,7871,P105,1773,East,3,180
90935,17-09-2023,7110,P104,2566,South,4,100
90936,15-11-2023,6271,P103,2498,North,4,720
90937,11-03-2023,7690,P101,2640,East,4,600
90938,07-02-2023,6434,P105,2508,West,3,180
90939,24-06-2023,6902,P101,1456,North,2,300
90940,07-07-2023,8023,P103,1957,East,4,720
90941,15-08-2023,7775,P105,1344,South,3,180
90942,15-09-2023,7593,P104,1639,North,4,100
90943,16-07-2023,9939,P102,2911,East,4,380
90944,08-01-2023,9393,P104,1041,South,3,75
90945,20-02-2023,9391,P104,1613,West,2,50
90946,08-01-2024,8598,P101,1224,South,4,600
90947,10-08-2023,9210,P104,2548,North,2,50
90948,03-01-2024,9047,P102,1612,South,2,190
90949,19-01-2023,7926,P105,1922,East,3,180
90950,16-12-2023,8213,P105,1850,North,4,240
90951,04-09-2023,7666,P102,1591,North,2,190
90952,31-01-2023,6826,P101,1046,East,4,600
90953,21-03-2023,6025,P102,2464,South,3,285
90954,24-12-2023,5785,P105,2869,East,3,180
90955,22-01-2023,9130,P102,2773,East,1,95
90956,16-10-2023,6800,P101,1771,North,3,450
90957,30-08-2023,8289,P104,2638,North,1,25
90958,02-08-2023,5360,P104,1405,East,1,25
90959,19-07-2023,9389,P105,2902,West,2,120
90960,14-06-2023,8397,P101,2589,West,4,600
90961,20-05-2023,6226,P104,2764,West,1,25
90962,05-01-2024,7640,P104,2152,West,1,25
90963,28-03-2024,8649,P104,2202,South,4,100
90964,16-11-2023,9356,P103,1468,North,1,180
90965,13-02-2024,8203,P104,1113,West,4,100
90966,13-03-2024,6800,P103,1574,East,3,540
90967,12-10-2023,8396,P102,2821,North,2,190
90968,13-01-2023,6416,P105,2626,South,2,120
90969,26-01-2023,9497,P105,2517,North,2,120
90970,22-01-2023,5335,P103,2185,West,3,540
90971,15-12-2023,8009,P101,1028,South,4,600
90972,17-03-2023,6961,P103,2603,South,2,360
90973,10-05-2024,5843,P104,1710,East,4,100
90974,01-01-2024,6640,P101,1824,East,3,450
90975,05-05-2024,9140,P105,1459,South,2,120
90976,02-04-2023,6124,P102,1288,North,2,190
90977,25-11-2023,9711,P102,1365,East,2,190
90978,10-01-2024,7309,P103,2495,West,1,180
90979,23-09-2023,5764,P103,2125,South,1,180
90980,17-02-2023,6700,P103,1704,North,3,540
90981,13-05-2024,7339,P103,1118,North,1,180
90982,19-06-2023,8727,P105,2441,East,4,240
90983,12-12-2023,9629,P104,1464,North,4,100
90984,02-09-2023,6092,P105,1103,East,3,180
90985,16-08-2023,6604,P102,1049,North,3,285
90986,06-07-2023,6269,P102,2720,North,4,380
90987,12-03-2024,9670,P102,1853,South,4,380
90988,17-06-2023,9332,P104,1816,North,1,25
90989,22-07-2023,8402,P104,2967,North,1,25
90990,21-03-2024,5530,P101,1474,North,4,600
90991,06-01-2023,7790,P104,1718,West,2,50
90992,12-05-2023,7512,P102,2614,East,4,380
90993,02-09-2023,6252,P104,2207,West,2,50
90994,01-04-2023,8941,P104,1854,South,4,100
90995,07-11-2023,7429,P104,2163,South,4,100
90996,06-05-2023,9222,P103,2754,West,3,540
90997,16-04-2024,5657,P104,1112,North,4,100
90998,28-03-2024,6864,P103,2591,South,2,360
90999,30-08-2023,6168,P102,1753,North,2,190
91000,06-09-2023,7600,P101,1231,East,3,450
91001,22-01-2024,7486,P105,1136,North,3,180
91002,07-01-2023,7455,P101,1622,West,1,150
91003,29-03-2023,7843,P105,1876,North,3,180
91004,27-03-2023,6730,P102,1924,North,4,380
91005,31-01-2024,8811,P103,2188,North,3,540
91006,21-12-2023,9042,P104,2428,East,3,75
91007,25-05-2023,8238,P103,1118,South,1,180
91008,26-03-2024,7689,P105,2536,North,1,60
91009,27-11-2023,8333,P104,2524,South,2,50
91010,17-07-2023,8332,P105,1331,North,4,240
91011,29-12-2023,6198,P105,2600,South,2,120
91012,13-06-2023,6380,P104,1666,East,2,50
91013,25-05-2023,9865,P101,2303,South,1,150
91014,08-12-2023,6190,P101,2367,South,1,150
91015,01-01-2023,6342,P105,1176,East,3,180
91016,06-05-2024,6654,P102,1545,South,3,285
91017,30-04-2023,9753,P103,2126,North,4,720
91018,08-03-2023,8406,P101,2910,West,1,150
91019,08-04-2024,5988,P104,2147,North,3,75
91020,21-12-2023,8545,P105,2848,East,1,60
91021,06-04-2024,8216,P103,1482,East,2,360
91022,18-02-2023,6077,P103,2073,East,2,360
91023,03-11-2023,5121,P105,1685,North,2,120
91024,23-11-2023,8195,P103,1265,West,4,720
91025,18-04-2024,7214,P102,2919,South,2,190
91026,11-01-2024,7991,P105,2751,West,4,240
91027,02-03-2024,5833,P103,2114,East,1,180
91028,03-01-2024,6678,P103,1262,West,4,720
91029,14-10-2023,7069,P101,1397,West,4,600
91030,24-01-2023,6884,P103,2762,North,1,180
91031,30-07-2023,9056,P103,1746,West,3,540
91032,20-10-2023,6962,P101,1398,South,1,150
91033,24-03-2024,9023,P105,2330,North,1,60
91034,17-04-2024,5407,P101,1694,South,1,150
91035,04-03-2023,9577,P104,2660,West,1,25
91036,25-02-2023,7369,P104,1363,East,2,50
91037,02-04-2024,7162,P102,2951,East,4,380
91038,18-01-2023,7319,P103,1186,North,2,360
