order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue,month,product_name,category,supplier,cost_price,selling_price,budget,impressions,conversions,roi
90176,2023-08-08,5768,P103,1563,West,4,720,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90177,2024-01-15,8723,P104,2552,South,2,50,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90178,2023-11-20,5259,P101,1993,East,3,450,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
90179,2024-01-26,7943,P102,1234,West,2,190,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90180,2024-03-06,6587,P104,1953,West,3,75,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90181,2023-02-12,5083,P104,1454,South,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90182,2023-05-24,9505,P103,1317,West,1,180,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90183,2023-10-05,8561,P104,2440,North,4,100,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
90184,2023-11-15,6639,P103,1837,West,4,720,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
90185,2023-06-23,7393,P103,2331,West,3,540,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90186,2023-09-04,7970,P102,2285,West,2,190,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
90187,2023-06-22,7684,P105,1607,East,1,60,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90188,2023-02-10,7230,P104,1731,East,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90189,2024-02-13,8398,P103,2380,North,3,540,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90190,2023-02-19,8637,P103,1831,North,3,540,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90191,2023-11-19,5813,P105,1860,South,3,180,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
90192,2023-06-29,8747,P105,2594,North,2,120,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90193,2023-12-08,5895,P103,2130,West,2,360,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
90194,2023-06-08,5660,P104,2501,South,1,25,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90195,2023-02-06,7849,P104,1021,East,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90196,2024-02-10,7425,P104,2860,South,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90197,2023-01-27,6110,P105,1988,East,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90198,2024-01-11,8745,P104,1897,West,4,100,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90199,2024-01-21,6158,P104,1457,West,2,50,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90200,2023-09-13,7137,P104,2069,East,2,50,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
90201,2023-10-05,9915,P105,2491,South,3,180,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
90202,2023-09-06,6840,P101,2981,East,4,600,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
90203,2023-06-30,6910,P101,2075,North,1,150,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90204,2023-01-17,8664,P104,1756,West,4,100,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90205,2024-01-03,7910,P101,2489,East,4,600,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90206,2023-05-05,5742,P104,2708,South,3,75,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90207,2023-11-08,8160,P105,2916,East,1,60,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
90208,2023-07-31,6316,P104,1098,South,2,50,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90209,2024-04-16,9541,P102,1180,West,3,285,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90210,2023-08-25,8805,P103,2059,South,1,180,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90211,2024-02-19,6040,P105,2458,West,1,60,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90212,2024-05-14,6731,P102,2553,West,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90213,2023-10-26,6655,P102,1523,South,4,380,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
90214,2023-07-19,6567,P103,2336,East,4,720,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90215,2024-01-12,6810,P102,2649,North,4,380,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90216,2023-06-30,7328,P103,1429,East,3,540,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90217,2024-01-24,8016,P104,2240,South,3,75,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90218,2023-05-10,6494,P105,1995,West,2,120,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90219,2023-05-01,5604,P105,2407,South,1,60,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90220,2023-07-06,5477,P105,2001,East,3,180,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90221,2024-01-23,9705,P103,2064,South,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90222,2023-08-15,5141,P103,2912,West,2,360,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90223,2023-06-11,9655,P102,2785,South,1,95,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90224,2024-03-26,7098,P105,1628,West,4,240,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90225,2023-04-22,7570,P102,2526,West,3,285,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90226,2024-04-12,9026,P104,1019,South,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90227,2024-04-01,6286,P102,2147,East,3,285,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90228,2023-05-14,9804,P105,1623,East,3,180,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90229,2023-07-05,6209,P103,1714,North,3,540,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90230,2023-06-24,5807,P102,2145,North,2,190,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90231,2023-09-18,7128,P102,1147,East,2,190,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
90232,2023-11-13,8805,P103,1608,West,1,180,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
90233,2024-05-03,9504,P103,2673,South,2,360,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90234,2023-11-08,5973,P105,2085,South,1,60,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
90235,2023-12-24,7938,P104,2087,South,1,25,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
90236,2024-02-23,5085,P105,2240,West,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90237,2024-01-10,6796,P102,1713,East,3,285,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90238,2024-04-23,6307,P105,2047,East,3,180,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90239,2023-09-26,5459,P105,1808,West,1,60,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
90240,2023-10-09,7508,P103,1416,West,3,540,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
90241,2024-04-14,6144,P104,1417,East,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90242,2023-08-12,8888,P104,2978,South,2,50,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90243,2023-09-09,9664,P105,2742,South,4,240,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
90244,2023-03-05,8260,P103,1855,South,2,360,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90245,2024-04-07,9645,P103,2870,East,4,720,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90246,2024-01-30,6409,P102,2776,South,2,190,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90247,2023-11-14,9266,P101,2673,West,2,300,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
90248,2024-04-08,6353,P102,1772,East,4,380,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90249,2024-03-06,9130,P102,1981,East,1,95,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90250,2023-05-04,6224,P102,2700,South,3,285,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90251,2023-03-11,6191,P101,2397,North,2,300,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90252,2023-08-26,6532,P103,2310,East,1,180,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90253,2023-03-16,6916,P103,1662,West,1,180,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90254,2024-03-17,8317,P104,2790,East,3,75,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90255,2024-05-14,6247,P104,1522,South,1,25,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90256,2023-01-10,7617,P105,2097,West,1,60,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90257,2024-02-04,9632,P105,2909,North,1,60,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90258,2023-09-25,7025,P105,1994,North,2,120,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
90259,2024-03-30,8511,P104,2685,South,2,50,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90260,2024-05-01,9639,P104,2256,West,2,50,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90261,2024-04-19,8692,P102,2919,West,4,380,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90262,2023-03-29,9840,P103,1373,North,4,720,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90263,2023-02-19,9628,P104,1292,South,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90264,2023-05-23,8483,P101,1538,South,4,600,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90265,2023-02-28,8323,P102,2024,North,3,285,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90266,2024-03-29,6938,P101,1446,East,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90267,2023-11-14,6015,P101,2668,North,3,450,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
90268,2023-07-30,7583,P103,2034,West,2,360,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90269,2023-03-13,5927,P101,1736,East,1,150,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90270,2023-09-01,6511,P101,1335,East,1,150,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
90271,2023-08-27,6737,P101,1423,East,3,450,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90272,2023-07-09,8038,P101,2501,West,3,450,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90273,2024-04-28,6721,P102,2563,North,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90274,2023-02-19,7766,P102,1284,East,4,380,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90275,2023-07-24,9702,P103,1143,South,3,540,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
90276,2023-02-23,8419,P103,2920,South,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90277,2023-11-06,7825,P101,2342,East,4,600,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
90278,2024-04-25,9421,P105,2479,North,3,180,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90279,2023-08-12,7734,P101,2027,West,1,150,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90280,2023-06-05,5218,P101,1562,East,4,600,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90281,2023-12-26,5521,P103,2123,West,1,180,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
90282,2023-02-20,5404,P104,2405,South,2,50,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90283,2023-08-29,5579,P103,1700,South,1,180,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
90284,2023-11-26,9885,P102,1081,East,1,95,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
90285,2023-06-10,6854,P103,2746,West,4,720,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
90286,2023-05-09,9421,P104,1355,North,1,25,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
90287,2023-03-26,8697,P101,2864,South,2,300,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90288,2023-03-10,6835,P104,1281,West,3,75,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90289,2024-01-20,5157,P103,1641,North,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90290,2024-01-08,8175,P105,2474,West,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
90291,2023-02-24,6621,P102,2243,South,4,380,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
90292,2023-03-26,8677,P104,1044,South,2,50,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90293,2023-12-11,5805,P103,1315,East,3,540,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
90294,2024-04-12,6305,P101,2939,West,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
90295,2024-03-04,7194,P103,2554,South,1,180,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90296,2023-11-25,5513,P101,1722,West,1,150,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
90297,2023-03-21,5503,P105,1104,East,2,120,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
90298,2023-08-08,9508,P102,2828,South,2,190,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
